Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Unit_Cost,Discount_Percentage,Payment_Method,Customer_Segment,Order_Status,Salesperson
24497,2025-07-23,C24497,Mr. Edward Wolfe,31,Male,South,Pune,P5021,Monitor,Accessories,Samsung,4,66594,39924,10,Cash,Corporate,Delivered,Arun
24498,2025-05-27,C24498,Richard Woods,53,Female,West,Chennai,P6058,Monitor,Accessories,Lenovo,7,66110,47313,0,Debit Card,Small Business,Returned,Divya
24499,2025-03-02,C24499,John Miller,55,Male,North,Delhi,P3580,Laptop,Accessories,Samsung,3,49343,48509,15,Net Banking,Small Business,Delivered,Priya
24500,2025-11-09,C24500,,27,,East,Bangalore,P9950,Monitor,Electronics,Apple,8,77846,10795,20,Credit Card,Small Business,Pending,Kumar
24501,2025-07-27,C24501,Jessica Bridges,24,Female,West,Delhi,P2845,Keyboard,Electronics,Apple,8,66057,45045,20,UPI,Small Business,Delivered,Priya
24502,2026-05-09,C24502,Ms. Jennifer Golden,46,Male,West,Mumbai,P3981,Tablet,Electronics,Apple,7,32545,28400,0,UPI,Consumer,Delivered,Divya
24503,2025-08-23,C24503,Paula Russell,40,Male,East,Delhi,P5959,Laptop,Accessories,Lenovo,6,60814,41103,20,Debit Card,Corporate,Cancelled,Kumar
24504,2024-12-04,C24504,Andrew Lyons,25,Male,South,Pune,P1890,Mouse,Electronics,Logitech,7,64726,50435,0,Net Banking,Small Business,Pending,Divya
24505,2025-08-25,C24505,Victor Pena,57,Male,East,Bangalore,P3701,Laptop,Electronics,Lenovo,8,36558,49929,0,Net Banking,Consumer,Pending,Divya
24506,2024-12-29,C24506,Laura Wright,22,,South,Hyderabad,P1474,Printer,Accessories,Apple,4,49561,46950,5,UPI,Corporate,Cancelled,Divya
24507,2024-10-24,C24507,Kerri Thompson,23,Female,West,Pune,P5565,Keyboard,Electronics,Apple,1,76137,19070,15,Debit Card,Corporate,Returned,Arun
24508,2024-08-19,C24508,Matthew Ramirez,39,Female,South,Mumbai,P5808,  Monitor  ,Accessories,Logitech,6,40981,20944,10,Cash,Small Business,Cancelled,Arun
24509,2026-02-07,C24509,Cassie Gonzalez,59,Female,South,Chennai,P5289,Tablet,Accessories,Samsung,4,59814,13721,0,UPI,Small Business,Delivered,Priya
24510,2024-12-25,C24510,Terry Banks,58,Male,South,Mumbai,P4235,Keyboard,Accessories,Dell,1,25530,1625,10,Net Banking,Consumer,Pending,Raj
24511,2025-12-18,C24511,Peggy Richmond,30,Male,West,Chennai,P7103,Printer,Electronics,Lenovo,5,15881,58731,10,Debit Card,Corporate,Cancelled,Arun
24512,2024-10-21,C24512,Aaron Anderson,36,Female,West,Hyderabad,P2237,Mouse,Accessories,Logitech,7,37377,42539,15,Debit Card,Small Business,Pending,Arun
24513,2024-10-08,C24513,Tracy Smith,37,Female,West,Chennai,P5289,Mobile,Electronics,Apple,5,37865,33725,5,Debit Card,Small Business,Pending,Divya
24514,2026-01-14,C24514,Brandon Robinson,50,Male,South,Hyderabad,P5968,Keyboard,Electronics,HP,4,38567,3978,5,Cash,Small Business,Returned,Kumar
24515,2025-10-22,C24515,John Krueger,43,Female,West,Mumbai,P6432,Mobile,Accessories,Dell,3,54749,51429,10,Debit Card,Corporate,Delivered,Raj
24516,2024-12-19,C24516,Dr. Carol Turner,39,Male,East,Delhi,P5981,Printer,Electronics,HP,2,4402,46831,5,Cash,Small Business,Delivered,Divya
24517,2026-03-15,C24517,Mary Pearson,53,Male,South,,P9157,Printer,Accessories,Samsung,9,63074,34386,20,UPI,Consumer,Delivered,Priya
24518,2025-07-24,C24518,Austin Adams,45,Female,North,Mumbai,P5176,Mobile,Electronics,Logitech,6,13374,45841,0,UPI,Consumer,Delivered,Kumar
24519,2026-05-30,C24519,James Joyce,57,Female,South,Pune,P8077,Tablet,Electronics,Dell,2,14666,21829,0,Cash,Small Business,Cancelled,Priya
24520,2024-10-29,C24520,Michelle Lee,29,Male,East,Hyderabad,P4443,Mouse,Electronics,Lenovo,3,31608,46767,5,Cash,Corporate,Cancelled,Raj
24521,2024-11-11,C24521,Stephen Rodriguez,44,Female,South,Hyderabad,P5549,Monitor,Electronics,Dell,9,31039,56501,20,Debit Card,Consumer,Returned,Divya
24522,2025-01-03,C24522,Jessica Thompson,33,Male,East,Bangalore,P2097,Mobile,Electronics,Samsung,2,17931,44391,10,Net Banking,Small Business,Cancelled,Kumar
24523,2025-03-18,C24523,Mrs. Katherine Ashley MD,32,Male,South,Pune,P3159,,Accessories,Lenovo,1,77753,46676,5,UPI,Small Business,Cancelled,Raj
24524,2024-07-13,C24524,Erik Avila,55,Male,East,Hyderabad,P7233,Laptop,Electronics,Apple,1,60445,24289,0,Debit Card,Consumer,Pending,Divya
24525,2025-06-22,C24525,Lynn Lee,42,Male,East,Mumbai,P1351,Mouse,Electronics,Logitech,3,58783,29196,15,UPI,Corporate,Pending,Priya
24526,2026-06-09,C24526,Michelle Cervantes,29,Female,West,Delhi,P9909,Tablet,Accessories,Samsung,7,47568,41526,5,Credit Card,Corporate,Pending,Raj
24527,2025-05-11,C24527,Christopher Mitchell,28,Male,East,Hyderabad,P5285,Printer,Accessories,Lenovo,8,31441,27574,5,Cash,Small Business,Returned,Arun
24528,2024-06-23,C24528,Timothy Hall,49,Female,East,Hyderabad,P3631,Mobile,Accessories,Samsung,3,7929,17496,0,Net Banking,Small Business,Pending,Kumar
24529,2024-12-31,C24529,Karen Nelson,21,Male,East,Mumbai,P4508,Mouse,Accessories,Samsung,3,46255,3465,10,Debit Card,Corporate,Delivered,Arun
24530,2024-11-23,C24530,Meagan Chapman,24,Male,East,hyderabad,P5801,Laptop,Electronics,,2,76795,41364,5,Cash,Corporate,Pending,Priya
24531,2026-04-23,C24531,Breanna Campbell,43,Male,West,Hyderabad,P7464,Monitor,Electronics,HP,5,42447,46049,0,Cash,Small Business,Cancelled,Raj
24532,2025-10-01,C24532,Eric Oneill,21,Male,South,Mumbai,P1063,Laptop,Accessories,HP,3,33252,18700,15,Cash,Corporate,Cancelled,Arun
24533,2025-10-05,C24533,Marc Riley,18,,South,Chennai,P7388,Mouse,Accessories,Logitech,3,22408,26129,5,Cash,Small Business,Delivered,Kumar
24534,2025-05-16,C24534,Brendan Goodman,22,Male,North,Hyderabad,P9550,Keyboard,Electronics,Apple,3,3400,10795,20,Cash,Consumer,Delivered,Raj
24535,2024-10-31,C24535,Dale Hanson,25,Male,South,Chennai,P6285,Mobile,Accessories,Samsung,4,7696,55447,20,Credit Card,Consumer,Pending,Raj
24536,2024-07-11,C24536,Michael Williams,59,Female,West,Hyderabad,P3146,Laptop,Electronics,Logitech,8,28884,54904,0,Credit Card,Consumer,Returned,Kumar
24537,2025-12-28,C24537,Kenneth Powers,32,Male,North,Bangalore,P7967,Laptop,Electronics,Lenovo,6,76297,1786,20,Debit Card,Corporate,Pending,Kumar
24538,2024-07-24,C24538,Johnathan Ortega,40,Male,West,Delhi,P8391,Monitor,Electronics,Dell,2,44077,55081,10,UPI,Consumer,Delivered,Priya
24539,2024-11-11,C24539,Kimberly Johnson,40,Female,West,Mumbai,P2535,,Accessories,Dell,4,8124,56624,5,Cash,Small Business,Pending,Arun
24540,2024-11-25,C24540,Michelle Smith,18,Female,West,Mumbai,P8666,Keyboard,Electronics,,2,24845,10926,15,Net Banking,Corporate,Delivered,Divya
24541,2026-03-14,C24541,John Rodriguez,36,Male,South,Chennai,P2764,Mouse,Accessories,HP,7,60833,22733,20,Credit Card,Consumer,Pending,Arun
24542,2025-12-03,C24542,Cynthia Cruz,57,Male,West,Pune,P6659,Tablet,Accessories,,1,37815,34149,0,Debit Card,Small Business,Returned,Raj
24543,2025-11-10,C24543,Felicia Salazar,55,Female,South,Mumbai,P3705,Mobile,Electronics,,8,23978,48258,5,Debit Card,Consumer,Returned,Raj
24544,2025-01-31,C24544,Brittany Evans,47,Female,North,Delhi,P9645,Mobile,Electronics,Dell,6,31870,14228,20,Credit Card,Small Business,Pending,Kumar
24545,2025-12-27,C24545,Cheryl Poole,23,Female,South,Chennai,P2064,Printer,Electronics,,9,48355,10331,20,Credit Card,Corporate,Delivered,Priya
24546,2026-02-09,C24546,Hannah Ramirez,51,,West,Delhi,P1916,Printer,Electronics,Samsung,7,50616,32585,15,Net Banking,Consumer,Pending,Raj
24547,2024-07-27,C24547,,36,Male,South,Pune,P3858,Mobile,Electronics,,5,46949,54691,20,Net Banking,Corporate,Cancelled,Arun
24548,2025-11-10,C24548,Paula Morrow,52,Female,East,Hyderabad,P9905,Mouse,Accessories,Logitech,8,44419,28455,10,UPI,Corporate,Cancelled,Divya
24549,2026-03-20,C24549,Ashlee Evans,45,Female,West,Mumbai,P1327,Mouse,Electronics,Logitech,2,14007,4835,20,UPI,Corporate,Pending,Arun
24550,2025-10-13,C24550,Jared Hammond,45,Female,East,Bangalore,P7975,Mobile,Electronics,HP,6,6900,8429,15,Credit Card,Small Business,Returned,Raj
24551,2026-04-16,C24551,Anna Mcbride,45,Male,East,Bangalore,P4163,Keyboard,Electronics,Apple,6,31415,19862,10,Debit Card,Consumer,Cancelled,Raj
24552,2026-03-09,C24552,,34,Female,West,Pune,P4201,Monitor,Electronics,Logitech,7,9554,50384,15,Credit Card,Corporate,Cancelled,Kumar
24553,2024-10-16,C24553,Mr. Nicholas Sanchez,49,,West,Delhi,P7000,Tablet,Electronics,Lenovo,1,54721,13713,20,UPI,Corporate,Delivered,Kumar
24554,2025-05-24,C24554,Mrs. Christine Myers,34,Male,East,Mumbai,P2410,Mobile,Accessories,Samsung,6,77655,6797,5,Cash,Corporate,Pending,Priya
24555,2025-03-01,C24555,Andrew Gonzalez MD,40,Female,East,Bangalore,P3784,Keyboard,Accessories,HP,5,68587,57800,5,Net Banking,Consumer,Pending,Arun
24556,2024-06-30,C24556,Caitlin Ortega,58,Female,West,Mumbai,P1042,Mobile,Accessories,Dell,8,62757,12487,15,UPI,Corporate,Pending,Divya
24557,2025-10-02,C24557,Cassandra Conway,47,Male,North,Hyderabad,P4291,Printer,Accessories,Samsung,1,14837,38710,20,Cash,Consumer,Delivered,Divya
24558,2026-03-26,C24558,Robert Oliver,37,Female,West,Mumbai,P1761,Mouse,Accessories,HP,7,1766,20443,0,Net Banking,Small Business,Returned,Priya
24559,2025-10-23,C24559,Brandon Jordan,35,,South,Delhi,P3086,Monitor,Electronics,Dell,8,6647,35697,10,UPI,Corporate,Returned,Priya
24560,2025-01-09,C24560,Kevin Ferguson,47,Female,South,Pune,P7584,Monitor,Electronics,Logitech,4,6622,27135,20,UPI,Consumer,Delivered,Divya
24561,2026-01-25,C24561,,49,Female,South,Bangalore,P5323,  Keyboard  ,Accessories,Samsung,4,50196,44543,5,Debit Card,Corporate,Delivered,Divya
24562,,C24562,Michelle Bennett,48,Female,West,Mumbai,P2144,Mouse,Accessories,Samsung,4,49050,55819,0,Credit Card,Corporate,Pending,Divya
24563,2026-02-03,C24563,Jeff Rivera,51,Male,South,Bangalore,P8257,Tablet,Accessories,Lenovo,5,23270,42022,0,Credit Card,Consumer,Delivered,Kumar
24564,2026-01-17,C24564,Bradley Mason,41,Male,West,Chennai,P6000,Mobile,Accessories,Apple,9,37290,57364,0,Debit Card,Consumer,Returned,Priya
24565,2026-02-16,C24565,Jorge Tran,31,Female,East,Bangalore,P9604,  Laptop  ,Accessories,Lenovo,9,41539,22899,5,Debit Card,Consumer,Cancelled,Raj
24566,2025-07-22,C24566,Charles Hernandez,23,Female,North,Delhi,P2012,Laptop,Electronics,Dell,3,41149,4443,10,Credit Card,Consumer,Pending,Raj
24567,2026-05-19,C24567,Steven Abbott,58,Male,South,Hyderabad,P4850,Monitor,Accessories,Apple,8,44943,26925,10,Credit Card,Corporate,Returned,Kumar
24568,2025-06-23,C24568,Karen Parker,46,Female,East,Chennai,P2491,Mouse,Electronics,Logitech,4,55973,16840,15,XYZPay,Small Business,Delivered,Arun
24569,2025-06-16,C24569,Gina Castillo,23,Female,East,Hyderabad,P3738,Laptop,Accessories,Apple,8,43703,24625,0,UPI,Consumer,Pending,Divya
24570,2024-12-17,C24570,Michael Carroll,53,Female,North,Pune,P9672,Mouse,Accessories,Apple,7,67664,10289,5,Net Banking,Small Business,Returned,Arun
24571,2025-09-02,C24571,James Mejia,55,Female,East,Delhi,P2955,Mobile,Accessories,HP,6,45808,30362,10,UPI,Small Business,Cancelled,Kumar
24572,2025-08-02,C24572,Ashley Friedman,28,,East,Mumbai,P9690,Monitor,Electronics,Logitech,1,6094,2228,5,Cash,Small Business,Delivered,Priya
24573,2024-06-26,C24573,Natalie Johnson DVM,47,Male,South,Pune,P5337,Mobile,Electronics,Apple,4,43693,35634,5,Credit Card,Corporate,Pending,Arun
24574,2024-12-11,C24574,Gregory Randolph,49,Female,East,Mumbai,P2572,Laptop,Electronics,Apple,7,63030,39190,15,UPI,Consumer,Returned,Raj
24575,2025-06-18,C24575,Erin Williams,24,Male,South,Delhi,P2583,Mobile,Electronics,Lenovo,2,30863,37187,20,Credit Card,Corporate,Pending,Priya
24576,2024-12-24,C24576,Sarah Lee,45,Female,East,Delhi,P7864,  Keyboard  ,Electronics,Lenovo,8,17524,12115,10,Cash,Consumer,Delivered,Priya
24577,2024-07-08,C24577,Candice Clark,49,Male,East,Hyderabad,P1856,Tablet,Electronics,HP,5,4604212,39401,15,Debit Card,Consumer,Pending,Divya
24578,2025-05-10,C24578,Gavin Johnson,43,Female,East,Mumbai,P1976,Keyboard,Electronics,Logitech,9,28664,59661,10,Net Banking,Small Business,Returned,Arun
24579,2024-08-18,C24579,Brian Jackson,57,Female,West,Mumbai,P2686,Mobile,Accessories,Logitech,4,60806,5232,5,Credit Card,Consumer,Pending,Priya
24580,,C24580,Jennifer Blackwell,58,Male,East,Chennai,P1635,Monitor,Electronics,Apple,3,66048,26255,10,UPI,Consumer,Returned,Divya
24581,2025-10-15,C24581,Donald Jackson,36,Female,East,Mumbai,P3109,Mouse,Electronics,Apple,6,67635,9548,0,Debit Card,Corporate,Cancelled,Divya
24582,2025-07-20,C24582,Jessica Hicks,32,Female,South,Pune,P2000,Mobile,Accessories,Samsung,6,45408,22025,5,Debit Card,Consumer,Delivered,Arun
24583,2026-06-09,C24583,April Wolfe,51,Female,South,Chennai,P9088,Mouse,Accessories,Samsung,9,63236,42714,10,Cash,Small Business,Pending,Divya
24584,2025-02-22,C24584,Walter Page,47,Female,South,Hyderabad,P3227,Mobile,Electronics,Samsung,1,33885,30397,0,Cash,Small Business,Pending,Arun
24585,2026-02-06,C24585,Gary Fletcher,37,Male,West,Chennai,P8121,Mouse,Accessories,Dell,4,16472,37486,10,Net Banking,Small Business,Pending,Divya
24586,2026-06-17,C24586,Isaiah David,30,Male,South,Hyderabad,P8465,Printer,Accessories,Dell,5,47917,45319,10,UPI,Small Business,Cancelled,Arun
24587,2024-11-29,C24587,Matthew Glass,28,Female,East,Chennai,P6322,Laptop,Electronics,Apple,4,56756,22800,10,Net Banking,Consumer,Returned,Priya
24588,2026-03-18,C24588,Melissa Shaffer,22,Male,East,Pune,P3770,Monitor,Electronics,Dell,1,53114,38525,10,Credit Card,Small Business,Returned,Priya
24589,2025-03-03,C24589,Helen Velazquez,33,Female,North,Delhi,P9697,Printer,Electronics,Samsung,8,69813,20726,10,Net Banking,Consumer,Delivered,Priya
24590,2025-08-05,C24590,John Roberts,52,Female,South,Bangalore,P6053,Monitor,Electronics,Apple,7,46577,36227,15,Credit Card,Small Business,Cancelled,Divya
24591,2025-06-02,C24591,Heather Guzman,33,Female,North,Delhi,P9038,Printer,Electronics,HP,7,25070,53183,20,Net Banking,Small Business,Pending,Raj
24592,2026-05-12,C24592,Alec Ramos,45,,East,Chennai,P5420,Tablet,Electronics,HP,2,9485,27283,10,UPI,Corporate,Returned,Arun
24593,2024-12-26,C24593,Jennifer Williams,42,Male,East,Mumbai,P3315,Mouse,Accessories,Dell,6,31785,54216,20,Cash,Consumer,Pending,Arun
24594,2024-08-16,C24594,Courtney Curtis,38,Female,West,Hyderabad,P2986,Keyboard,Accessories,Dell,1,27085,57528,10,UPI,Corporate,Cancelled,Divya
24595,2024-08-11,C24595,Keith Juarez,57,Female,West,Bangalore,P1778,Keyboard,Electronics,Samsung,4,70562,20015,10,Net Banking,Small Business,Cancelled,Divya
24596,2024-10-11,C24596,,33,Male,West,Bangalore,P5801,Keyboard,Accessories,,2,50624,41086,5,Cash,Small Business,Delivered,Arun
24597,2025-10-19,C24597,Melissa Smith,46,Female,South,Pune,P4580,Printer,Electronics,Lenovo,1,41215,57450,0,Net Banking,Small Business,Returned,Priya
24598,2026-06-04,C24598,Matthew Cortez,42,Female,East,Hyderabad,P2298,Mobile,Electronics,Logitech,9,52312,17204,0,Debit Card,Small Business,Delivered,Raj
24599,2025-03-09,C24599,Lindsey Schroeder,53,Female,West,Pune,P8855,Printer,Accessories,Lenovo,7,77914,55304,10,Credit Card,Corporate,Cancelled,Priya
24600,2025-04-12,C24600,,45,Female,West,Delhi,P8106,Laptop,Accessories,HP,5,3560,56432,15,Cash,Corporate,Pending,Kumar
24601,2025-10-29,C24601,Adriana Blackwell,54,Male,East,Pune,P9491,Keyboard,Electronics,Logitech,4,56794,474,10,Debit Card,Corporate,Cancelled,Arun
24602,2025-05-20,C24602,Nathan Mitchell,27,Female,East,Chennai,P1404,Tablet,Accessories,HP,5,23420,11166,15,Credit Card,Consumer,Pending,Divya
24603,2025-11-27,C24603,,33,Female,South,Mumbai,P3609,Printer,Accessories,Lenovo,1,9718,31358,10,Credit Card,Corporate,Delivered,Raj
24604,2025-11-09,C24604,Patricia Mason,51,Male,South,Hyderabad,P8243,Laptop,Accessories,Samsung,6,47245,17535,5,UPI,Small Business,Cancelled,Arun
24605,2026-03-20,C24605,Franklin Phelps,34,Male,South,Hyderabad,P2174,Printer,Electronics,Logitech,2,34896,54773,5,Net Banking,Small Business,Returned,Kumar
24606,2026-03-26,C24606,Matthew Olson,37,Female,West,Hyderabad,P9154,  Printer  ,Electronics,HP,5,38242,33636,10,Net Banking,Consumer,Pending,Arun
24607,2026-01-07,C24607,Eric Bowman,22,Male,North,Hyderabad,P8123,Mouse,Accessories,HP,2,65127,21418,0,Debit Card,Small Business,Returned,Kumar
24608,2026-02-26,C24608,Terri Gordon,150,Male,South,Bangalore,P9791,Mobile,Electronics,,6,11279,45277,5,UPI,Consumer,Returned,Priya
24609,2024-09-10,C24609,Aaron Williams,35,Male,East,Chennai,P3236,Printer,Electronics,HP,8,21692,6632,15,UPI,Corporate,Delivered,Arun
24610,2026-01-29,C24610,Cynthia Griffin,36,Male,South,Bangalore,P2505,Keyboard,Electronics,Dell,8,37047,54003,0,Net Banking,Corporate,Delivered,Raj
24611,2026-01-08,C24611,Raymond Marks,26,Female,West,Delhi,P9739,Keyboard,Accessories,Apple,5,6875,48137,0,Cash,Corporate,Pending,Divya
24612,2024-10-29,C24612,Christopher Moody,51,Male,East,Hyderabad,P2111,Printer,Electronics,Lenovo,3,49879,50489,15,Debit Card,Consumer,Pending,Divya
24613,2026-03-24,C24613,Jill Palmer,32,Male,North,Hyderabad,P4107,Tablet,Electronics,HP,6,38752,57806,0,Debit Card,Consumer,Cancelled,Kumar
24614,2026-06-05,C24614,Martha Allen,24,Male,North,Bangalore,P9597,Monitor,Electronics,Dell,4,3779,5991,10,Cash,Consumer,Pending,Priya
24615,2024-11-14,C24615,Lindsay Gutierrez,57,Male,East,Bangalore,P1533,Laptop,Electronics,HP,7,60572,53040,5,Net Banking,Corporate,Delivered,Divya
24616,2024-12-07,C24616,George Jackson,34,Female,West,Hyderabad,P7235,Mouse,Electronics,Samsung,6,55274,20064,0,Net Banking,Consumer,Delivered,Divya
24617,2024-07-16,C24617,Laura Henderson,24,Male,South,Delhi,P3363,Keyboard,Electronics,Apple,8,38185,53300,0,UPI,Small Business,Cancelled,Raj
24618,2026-03-28,C24618,Daniel Bass,20,Male,West,Hyderabad,P5825,Keyboard,Electronics,HP,8,66348,11588,15,Cash,Small Business,Returned,Raj
24619,2025-08-09,C24619,David Olson,50,Male,East,Chennai,P5953,Laptop,Electronics,Samsung,1,1544,29357,15,Cash,Consumer,Cancelled,Kumar
24620,2024-12-27,C24620,Keith Roth,56,Female,North,,P9358,Mouse,Accessories,Apple,1,15977,59307,5,Credit Card,Corporate,Returned,Raj
24621,2026-03-14,C24621,Jodi Warren,49,Male,West,delhi,P3108,Printer,Electronics,Logitech,2,48186,14100,0,Debit Card,Corporate,Delivered,Arun
24622,2026-04-01,C24622,Mary Spencer,46,Male,East,Chennai,P4056,Laptop,Accessories,Samsung,8,64894,3746,0,UPI,Small Business,Returned,Arun
24623,2025-01-15,C24623,Christine Walker,27,Male,North,Bangalore,P2532,Laptop,Accessories,,3,65972,31007,0,Debit Card,Corporate,Cancelled,Raj
24624,2025-10-13,C24624,Jeremiah Mitchell,52,Female,West,Hyderabad,P1431,Printer,Accessories,,3,71850,50323,10,UPI,Consumer,Delivered,Divya
24625,2026-02-02,C24625,Michele Summers,25,Male,East,Delhi,P4890,  Keyboard  ,Accessories,Logitech,3,2599,52655,5,UPI,Corporate,Pending,Raj
24626,2024-08-15,C24626,Joshua Yates,22,Female,North,Mumbai,P2962,Keyboard,Accessories,HP,1,67462,15916,20,Net Banking,Consumer,Pending,Priya
24627,2025-04-10,C24627,Mathew Rodriguez,42,Female,North,Mumbai,P4046,Monitor,Accessories,Logitech,6,45730,1760,20,Cash,Consumer,Pending,Kumar
24628,2024-07-07,C24628,Shane Cruz,32,Male,South,Mumbai,P4548,Mouse,Accessories,Samsung,2,79313,59851,5,Net Banking,Small Business,Pending,Arun
24629,2024-11-02,C24629,Karen Benson,31,Male,North,Chennai,P5080,Mobile,Electronics,HP,8,37564,14845,0,Credit Card,Consumer,Delivered,Divya
24630,2026-03-18,C24630,Cynthia Greene,25,Male,West,Pune,P3628,,Accessories,Lenovo,7,61040,15042,10,UPI,Consumer,Delivered,Priya
24631,2025-12-27,C24631,Brent Zimmerman,49,Female,South,Chennai,P3188,Printer,Accessories,Dell,1,5407,8594,20,Credit Card,Small Business,Cancelled,Kumar
24632,2024-09-02,C24632,Julian Ramirez,21,Male,South,Bangalore,P6274,Mouse,Accessories,HP,9,13376,58168,5,Debit Card,Corporate,Cancelled,Kumar
24633,2024-12-26,C24633,Tim Brown,35,Female,West,Pune,P9140,Tablet,Electronics,Samsung,7,72479,58177,0,Net Banking,Consumer,Pending,Priya
24634,2025-03-08,C24634,Yvonne Klein,55,Female,West,Hyderabad,P1500,Tablet,Electronics,Logitech,3,2302,53151,0,Debit Card,Consumer,Pending,Raj
24635,2025-01-14,C24635,,41,Male,North,Hyderabad,P9957,Laptop,Accessories,Lenovo,4,53668,10628,20,Cash,Small Business,Delivered,Arun
24636,2024-12-23,C24636,Donald Whitaker,49,Male,South,Pune,P5872,Printer,Electronics,Apple,2,20477,56331,5,Credit Card,Corporate,Delivered,Priya
24637,2025-02-28,C24637,Courtney Mckay,46,Male,East,Chennai,P2629,Mouse,Accessories,Samsung,9,65811,29537,20,Cash,Consumer,Cancelled,Priya
24638,2025-05-10,C24638,Melissa Reyes,33,Male,West,Mumbai,P7229,Keyboard,Accessories,Logitech,1,67622,17044,15,Debit Card,Consumer,Cancelled,Raj
24639,2025-06-20,C24639,Cynthia Williams,36,Female,South,Hyderabad,P5268,Monitor,Accessories,Dell,6,14394,43398,0,UPI,Corporate,Cancelled,Priya
24640,2025-10-10,C24640,Shawna Howard,51,Female,East,Bangalore,P5301,Tablet,Electronics,Lenovo,5,53842,47716,0,Debit Card,Consumer,Pending,Kumar
24641,2025-07-12,C24641,Kiara Berger,40,Female,West,Delhi,P3545,Mouse,Accessories,HP,9,76186,25091,0,Net Banking,Corporate,Delivered,Priya
24642,2026-05-15,C24642,Tonya Macdonald,35,Female,West,Bangalore,P5560,Tablet,Electronics,HP,6,13105,37929,0,Cash,Consumer,Returned,Divya
24643,2025-10-24,C24643,Eddie Espinoza,29,Male,South,Bangalore,P9839,,Electronics,Logitech,3,55902,25608,20,UPI,Small Business,Returned,Divya
24644,2025-07-02,C24644,Timothy Valentine,29,Female,West,Chennai,P4181,Mobile,Accessories,HP,3,66058,8640,0,Net Banking,Small Business,Cancelled,Kumar
24645,2025-12-07,C24645,Martha Harrison,40,Male,West,Chennai,P9828,Monitor,Accessories,Apple,6,54084,36849,0,Net Banking,Corporate,Delivered,Raj
24646,2024-06-28,C24646,Bruce Winters,57,Female,West,Bangalore,P5562,Keyboard,Electronics,Apple,7,18668,849,15,UPI,Small Business,Pending,Divya
24647,2025-04-27,C24647,Diane Walton,30,Female,South,Mumbai,P5987,Mouse,Electronics,Logitech,7,60321,47546,20,Cash,Small Business,Cancelled,Raj
24648,2024-07-10,C24648,,48,Female,West,Pune,P9223,Printer,Electronics,Apple,8,55556,7808,15,Credit Card,Consumer,Returned,Divya
24649,2026-01-28,C24649,,41,,South,pune,P9775,Mouse,Electronics,Logitech,9,46442,11106,15,Debit Card,Corporate,Returned,Raj
24650,2024-11-07,C24650,Kristy Benton,19,Female,East,Chennai,P1380,Keyboard,Electronics,Apple,6,12816,18128,10,Cash,Small Business,Returned,Arun
24651,2025-12-13,C24651,Mrs. Whitney Davenport,43,Female,South,Delhi,P6760,Keyboard,Electronics,,4,71085,47894,0,Net Banking,Small Business,Returned,Divya
24652,2025-01-25,C24652,Katherine Reid,19,Male,West,Delhi,P4339,Keyboard,Electronics,Apple,5,37567,31613,15,Debit Card,Corporate,Returned,Kumar
24653,2025-08-29,C24653,Brenda Pierce,36,Female,North,Delhi,P9969,Mobile,Electronics,Logitech,2,13638,7291,0,Credit Card,Corporate,Cancelled,Divya
24654,2025-07-10,C24654,Gina Frye,30,,South,Chennai,P4552,Mouse,Electronics,Dell,2,41917,9737,15,Debit Card,Consumer,Pending,Priya
24655,2025-05-23,C24655,Jennifer Jacobs,27,Female,East,Mumbai,P7548,Tablet,Electronics,Lenovo,5,67967,15819,15,UPI,Corporate,Returned,Divya
24656,2024-10-04,C24656,Brian Walton,48,Male,West,Hyderabad,P5111,Keyboard,Accessories,Apple,6,77554,27067,20,Credit Card,Small Business,Cancelled,Priya
24657,2025-12-19,C24657,Lance Morales,56,Female,East,Pune,P9090,Mobile,Electronics,Lenovo,3,10766,26744,0,Cash,Consumer,Delivered,Kumar
24658,2025-01-27,C24658,Dawn Chen,57,Male,West,Chennai,P4557,Printer,Accessories,Dell,3,5727,43006,20,UPI,Corporate,Delivered,Raj
24659,2025-07-11,C24659,Savannah Jackson,22,Female,North,Hyderabad,P1989,Mouse,Electronics,,8,51630,41096,15,Credit Card,Consumer,Returned,Divya
24660,2026-04-13,C24660,Debra Soto,34,Female,North,Pune,P9389,Printer,Electronics,Samsung,7,66534,20319,15,Net Banking,Corporate,Pending,Raj
24661,2026-01-28,C24661,Matthew Rodriguez,53,Male,West,Mumbai,P1522,Tablet,Accessories,HP,1,53954,50946,0,Cash,Small Business,Pending,Arun
24662,2024-07-03,C24662,Jeffrey Schwartz,54,Male,East,Delhi,P4500,Monitor,Electronics,Apple,7,42959,37644,10,UPI,Consumer,Delivered,Arun
24663,2024-11-01,C24663,Dana Frey,37,Female,North,Pune,P2028,Tablet,Electronics,Lenovo,8,49973,49952,20,Credit Card,Corporate,Cancelled,Arun
24664,2026-02-10,C24664,Gina Wilson,52,Female,East,Mumbai,P3438,Keyboard,Accessories,Samsung,5,49006,55810,20,UPI,Corporate,Cancelled,Arun
24665,2026-05-03,C24665,Brenda Williams,21,Female,East,Mumbai,P5975,Monitor,Electronics,Apple,9,58747,22969,0,Cash,Corporate,Returned,Divya
